frame,timestamp,person_id,x,y,z
-1,2025/11/28-20:23:18:263,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:263,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:263,Keiji,-1488.541276,-1822.069887,12.0
-1,2025/11/28-20:23:18:520,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:520,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:520,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:520,Keiji,-1496.369154,-1837.801617,12.0
-1,2025/11/28-20:23:18:666,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:666,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:666,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:666,Keiji,-1500.289807,-1845.336518,12.0
-1,2025/11/28-20:23:18:674,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:674,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:674,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:674,Keiji,-1500.49878,-1845.731968,12.0
-1,2025/11/28-20:23:18:711,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:711,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:711,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:711,Keiji,-1501.39703,-1847.424688,12.0
-1,2025/11/28-20:23:18:782,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:782,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:782,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:782,Keiji,-1503.043839,-1850.498037,12.0
-1,2025/11/28-20:23:18:869,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:18:869,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:18:869,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:18:869,Keiji,-1504.855324,-1853.833006,12.0
-1,2025/11/28-20:23:19:131,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:131,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:131,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:131,Keiji,-1508.792042,-1860.898715,12.0
-1,2025/11/28-20:23:19:280,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:280,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:280,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:280,Keiji,-1509.84873,-1862.740172,12.0
-1,2025/11/28-20:23:19:289,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:289,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:289,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:289,Keiji,-1509.88076,-1862.79534,12.0
-1,2025/11/28-20:23:19:327,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:327,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:327,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:327,Keiji,-1509.974137,-1862.955745,12.0
-1,2025/11/28-20:23:19:398,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:398,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:398,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:398,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:19:665,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:665,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:665,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:665,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:19:673,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:673,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:673,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:673,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:19:711,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:19:711,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:19:711,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:19:711,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:1,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:1,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:1,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:1,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:145,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:145,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:145,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:145,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:154,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:154,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:154,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:154,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:188,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:188,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:188,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:188,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:255,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:255,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:255,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:255,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:348,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:348,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:348,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:348,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:596,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:596,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:596,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:596,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:607,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:607,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:607,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:607,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:839,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:839,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:839,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:839,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:847,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:847,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:847,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:847,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:881,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:881,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:881,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:881,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:20:953,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:20:953,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:20:953,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:20:953,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:229,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:229,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:229,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:229,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:372,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:372,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:372,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:372,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:380,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:380,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:380,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:380,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:412,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:412,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:412,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:412,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:485,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:485,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:485,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:485,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:567,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:567,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:567,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:567,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:836,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:836,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:836,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:836,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:982,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:982,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:982,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:982,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:21:990,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:21:990,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:21:990,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:21:990,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:25,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:25,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:25,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:25,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:100,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:100,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:100,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:100,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:364,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:364,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:364,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:364,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:371,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:371,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:371,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:371,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:404,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:404,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:404,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:404,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:674,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:674,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:674,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:674,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:683,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:683,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:683,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:683,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:716,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:716,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:716,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:716,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:982,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:982,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:982,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:982,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:22:990,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:22:990,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:22:990,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:22:990,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:28,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:28,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:28,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:28,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:312,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:312,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:312,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:312,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:439,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:439,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:439,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:439,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:448,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:448,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:448,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:448,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:482,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:482,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:482,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:482,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:554,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:554,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:554,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:554,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:637,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:637,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:637,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:637,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:23:916,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:23:916,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:23:916,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:23:916,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:68,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:68,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:68,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:68,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:76,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:76,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:76,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:76,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:113,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:113,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:113,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:113,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:185,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:185,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:185,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:185,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:266,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:266,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:266,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:266,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:522,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:522,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:522,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:522,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:653,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:653,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:653,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:653,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:662,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:662,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:662,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:662,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:696,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:696,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:696,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:696,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:769,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:769,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:769,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:769,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:24:853,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:24:853,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:24:853,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:24:853,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:140,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:140,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:140,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:140,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:270,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:270,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:270,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:270,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:281,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:281,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:281,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:281,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:313,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:313,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:313,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:313,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:386,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:386,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:386,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:386,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:469,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:469,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:469,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:469,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:752,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:752,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:752,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:752,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:882,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:882,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:882,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:882,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:891,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:891,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:891,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:891,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:25:929,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:25:929,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:25:929,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:25:929,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:1,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:1,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:1,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:1,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:282,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:282,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:282,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:282,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:289,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:289,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:289,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:289,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:325,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:325,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:325,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:325,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:614,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:614,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:614,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:614,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:775,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:775,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:775,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:775,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:784,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:784,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:784,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:784,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:816,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:816,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:816,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:816,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:26:899,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:26:899,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:26:899,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:26:899,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:169,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:169,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:27:169,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:27:169,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:178,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:178,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:27:178,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:27:178,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:212,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:212,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:27:212,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:27:212,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:485,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:485,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:27:485,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:27:485,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:494,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:494,Amelia,-2637.0,-1220.0,10.0
-1,2025/11/28-20:23:27:494,ZakariYoung,-2655.0,-1109.0,12.0
-1,2025/11/28-20:23:27:494,Keiji,-1510.0,-1863.0,12.0
-1,2025/11/28-20:23:27:528,koko,-1765.0,-483.0,10.0
-1,2025/11/28-20:23:27:528,Amelia,-2637.0,-1220.0,10.0
